DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
5/29/20 15:00,4135001,HmiyD2TTLFNqkNe,32.37,52.77,0.56
5/29/20 15:15,4135001,HmiyD2TTLFNqkNe,32.28,51.22,0.52
5/29/20 15:30,4135001,HmiyD2TTLFNqkNe,32.34,48.93,0.52
5/29/20 15:45,4135001,HmiyD2TTLFNqkNe,32.47,48.32,0.53
5/29/20 16:00,4135001,HmiyD2TTLFNqkNe,32.46,47.41,0.48
5/29/20 16:15,4135001,HmiyD2TTLFNqkNe,31.81,46.42,0.46
5/29/20 16:30,4135001,HmiyD2TTLFNqkNe,31.66,43.55,0.30
5/29/20 16:45,4135001,HmiyD2TTLFNqkNe,30.84,39.61,0.26
5/29/20 17:00,4135001,HmiyD2TTLFNqkNe,30.03,36.70,0.23
5/29/20 17:15,4135001,HmiyD2TTLFNqkNe,29.58,34.96,0.16
5/29/20 17:30,4135001,HmiyD2TTLFNqkNe,29.14,32.11,0.09
5/29/20 17:45,4135001,HmiyD2TTLFNqkNe,28.61,30.09,0.07
5/29/20 18:00,4135001,HmiyD2TTLFNqkNe,28.18,28.66,0.03
5/29/20 18:15,4135001,HmiyD2TTLFNqkNe,27.79,27.22,0.01
5/29/20 18:30,4135001,HmiyD2TTLFNqkNe,27.43,26.25,0.00
5/29/20 18:45,4135001,HmiyD2TTLFNqkNe,27.05,25.38,0.00
5/29/20 19:00,4135001,HmiyD2TTLFNqkNe,26.57,24.86,0.00
5/29/20 19:15,4135001,HmiyD2TTLFNqkNe,26.25,24.42,0.00
5/29/20 19:30,4135001,HmiyD2TTLFNqkNe,25.99,23.64,0.00
5/29/20 19:45,4135001,HmiyD2TTLFNqkNe,25.52,22.87,0.00
5/29/20 20:00,4135001,HmiyD2TTLFNqkNe,25.53,23.55,0.00
5/29/20 20:15,4135001,HmiyD2TTLFNqkNe,25.58,24.16,0.00
5/29/20 20:30,4135001,HmiyD2TTLFNqkNe,25.61,24.43,0.00
5/29/20 20:45,4135001,HmiyD2TTLFNqkNe,25.58,24.30,0.00
5/29/20 21:00,4135001,HmiyD2TTLFNqkNe,25.57,24.18,0.00
5/29/20 21:15,4135001,HmiyD2TTLFNqkNe,25.57,24.31,0.00
5/29/20 21:30,4135001,HmiyD2TTLFNqkNe,25.53,24.25,0.00
5/29/20 21:45,4135001,HmiyD2TTLFNqkNe,25.42,24.08,0.00
5/29/20 22:00,4135001,HmiyD2TTLFNqkNe,25.32,24.15,0.00
5/29/20 22:15,4135001,HmiyD2TTLFNqkNe,24.67,23.42,0.00
5/29/20 22:30,4135001,HmiyD2TTLFNqkNe,22.48,21.29,0.00
5/29/20 22:45,4135001,HmiyD2TTLFNqkNe,21.81,20.89,0.00
5/29/20 23:00,4135001,HmiyD2TTLFNqkNe,21.58,20.80,0.00
5/29/20 23:15,4135001,HmiyD2TTLFNqkNe,21.45,20.71,0.00
5/29/20 23:30,4135001,HmiyD2TTLFNqkNe,21.52,20.65,0.00
5/29/20 23:45,4135001,HmiyD2TTLFNqkNe,21.59,20.91,0.00
5/30/20 0:00,4135001,HmiyD2TTLFNqkNe,21.53,20.86,0.00
5/30/20 0:15,4135001,HmiyD2TTLFNqkNe,21.49,20.70,0.00
5/30/20 0:30,4135001,HmiyD2TTLFNqkNe,21.37,20.53,0.00
5/30/20 0:45,4135001,HmiyD2TTLFNqkNe,21.37,20.50,0.00
5/30/20 1:00,4135001,HmiyD2TTLFNqkNe,21.32,20.42,0.00
5/30/20 1:15,4135001,HmiyD2TTLFNqkNe,21.30,20.29,0.00
5/30/20 1:30,4135001,HmiyD2TTLFNqkNe,21.31,20.40,0.00
5/30/20 1:45,4135001,HmiyD2TTLFNqkNe,21.26,20.47,0.00
5/30/20 2:00,4135001,HmiyD2TTLFNqkNe,21.25,20.46,0.00
5/30/20 2:15,4135001,HmiyD2TTLFNqkNe,21.32,20.50,0.00
5/30/20 2:30,4135001,HmiyD2TTLFNqkNe,21.31,20.62,0.00
5/30/20 2:45,4135001,HmiyD2TTLFNqkNe,21.40,20.69,0.00
5/30/20 3:00,4135001,HmiyD2TTLFNqkNe,21.42,20.60,0.00
5/30/20 3:15,4135001,HmiyD2TTLFNqkNe,21.40,20.53,0.00
5/30/20 3:30,4135001,HmiyD2TTLFNqkNe,21.37,20.53,0.00
5/30/20 3:45,4135001,HmiyD2TTLFNqkNe,21.37,20.49,0.00
5/30/20 4:00,4135001,HmiyD2TTLFNqkNe,21.41,20.52,0.00
5/30/20 4:15,4135001,HmiyD2TTLFNqkNe,21.42,20.54,0.00
5/30/20 4:30,4135001,HmiyD2TTLFNqkNe,21.44,20.57,0.00
5/30/20 4:45,4135001,HmiyD2TTLFNqkNe,21.29,20.27,0.00
5/30/20 5:00,4135001,HmiyD2TTLFNqkNe,21.24,20.15,0.00
5/30/20 5:15,4135001,HmiyD2TTLFNqkNe,21.28,20.24,0.00
5/30/20 5:30,4135001,HmiyD2TTLFNqkNe,21.26,20.16,0.00
5/30/20 5:45,4135001,HmiyD2TTLFNqkNe,21.23,19.83,0.00
5/30/20 6:00,4135001,HmiyD2TTLFNqkNe,21.15,19.75,0.01
5/30/20 6:15,4135001,HmiyD2TTLFNqkNe,21.19,20.10,0.02
5/30/20 6:30,4135001,HmiyD2TTLFNqkNe,21.35,20.92,0.05
5/30/20 6:45,4135001,HmiyD2TTLFNqkNe,21.59,21.91,0.08
5/30/20 7:00,4135001,HmiyD2TTLFNqkNe,21.79,22.95,0.12
5/30/20 7:15,4135001,HmiyD2TTLFNqkNe,22.16,24.75,0.15
5/30/20 7:30,4135001,HmiyD2TTLFNqkNe,22.48,25.54,0.14
5/30/20 7:45,4135001,HmiyD2TTLFNqkNe,22.75,27.12,0.16
5/30/20 8:00,4135001,HmiyD2TTLFNqkNe,22.79,28.89,0.22
5/30/20 8:15,4135001,HmiyD2TTLFNqkNe,23.31,32.51,0.32
5/30/20 8:30,4135001,HmiyD2TTLFNqkNe,23.72,34.30,0.26
5/30/20 8:45,4135001,HmiyD2TTLFNqkNe,23.96,33.92,0.24
5/30/20 9:00,4135001,HmiyD2TTLFNqkNe,24.19,33.28,0.26
5/30/20 9:15,4135001,HmiyD2TTLFNqkNe,24.41,34.41,0.37
5/30/20 9:30,4135001,HmiyD2TTLFNqkNe,24.94,37.56,0.43
5/30/20 9:45,4135001,HmiyD2TTLFNqkNe,24.95,35.66,0.31
5/30/20 10:00,4135001,HmiyD2TTLFNqkNe,24.92,32.24,0.30
5/30/20 10:15,4135001,HmiyD2TTLFNqkNe,24.96,30.93,0.28
5/30/20 10:30,4135001,HmiyD2TTLFNqkNe,24.81,30.40,0.34
5/30/20 10:45,4135001,HmiyD2TTLFNqkNe,24.86,32.48,0.35
5/30/20 11:00,4135001,HmiyD2TTLFNqkNe,25.08,35.46,0.43
5/30/20 11:15,4135001,HmiyD2TTLFNqkNe,25.54,41.66,0.72
5/30/20 11:30,4135001,HmiyD2TTLFNqkNe,26.04,44.67,0.56
5/30/20 11:45,4135001,HmiyD2TTLFNqkNe,26.36,46.70,0.62
5/30/20 12:00,4135001,HmiyD2TTLFNqkNe,27.09,57.69,1.15
5/30/20 12:15,4135001,HmiyD2TTLFNqkNe,27.67,62.92,0.80
5/30/20 12:30,4135001,HmiyD2TTLFNqkNe,28.24,60.84,1.12
5/30/20 12:45,4135001,HmiyD2TTLFNqkNe,28.97,62.35,0.77
5/30/20 13:00,4135001,HmiyD2TTLFNqkNe,28.83,53.63,0.65
5/30/20 13:15,4135001,HmiyD2TTLFNqkNe,28.95,56.03,0.95
5/30/20 13:30,4135001,HmiyD2TTLFNqkNe,29.14,53.39,0.81
5/30/20 13:45,4135001,HmiyD2TTLFNqkNe,29.41,55.03,0.89
5/30/20 14:00,4135001,HmiyD2TTLFNqkNe,29.93,54.66,0.89
5/30/20 14:15,4135001,HmiyD2TTLFNqkNe,30.11,54.58,0.85
5/30/20 14:30,4135001,HmiyD2TTLFNqkNe,30.26,52.09,0.78
5/30/20 14:45,4135001,HmiyD2TTLFNqkNe,30.08,52.51,0.74
5/30/20 15:00,4135001,HmiyD2TTLFNqkNe,30.50,51.01,0.70
5/30/20 15:15,4135001,HmiyD2TTLFNqkNe,30.82,47.81,0.64
5/30/20 15:30,4135001,HmiyD2TTLFNqkNe,30.74,47.67,0.59
5/30/20 15:45,4135001,HmiyD2TTLFNqkNe,30.84,46.92,0.54
5/30/20 16:00,4135001,HmiyD2TTLFNqkNe,31.28,44.57,0.48
5/30/20 16:15,4135001,HmiyD2TTLFNqkNe,31.01,42.35,0.42
5/30/20 16:30,4135001,HmiyD2TTLFNqkNe,30.61,39.94,0.31
5/30/20 16:45,4135001,HmiyD2TTLFNqkNe,30.77,37.86,0.31
5/30/20 17:00,4135001,HmiyD2TTLFNqkNe,30.71,36.66,0.25
5/30/20 17:15,4135001,HmiyD2TTLFNqkNe,30.20,34.47,0.20
5/30/20 17:30,4135001,HmiyD2TTLFNqkNe,30.04,32.64,0.14
5/30/20 17:45,4135001,HmiyD2TTLFNqkNe,29.53,30.60,0.08
5/30/20 18:00,4135001,HmiyD2TTLFNqkNe,28.94,28.70,0.05
5/30/20 18:15,4135001,HmiyD2TTLFNqkNe,28.54,27.20,0.02
5/30/20 18:30,4135001,HmiyD2TTLFNqkNe,28.10,25.64,0.00
5/30/20 18:45,4135001,HmiyD2TTLFNqkNe,27.70,24.64,0.00
5/30/20 19:00,4135001,HmiyD2TTLFNqkNe,27.34,23.92,0.00
5/30/20 19:15,4135001,HmiyD2TTLFNqkNe,26.91,23.60,0.00
5/30/20 19:30,4135001,HmiyD2TTLFNqkNe,26.38,24.05,0.00
5/30/20 19:45,4135001,HmiyD2TTLFNqkNe,25.91,23.51,0.00
5/30/20 20:00,4135001,HmiyD2TTLFNqkNe,25.64,23.45,0.00
5/30/20 20:15,4135001,HmiyD2TTLFNqkNe,25.48,23.19,0.00
5/30/20 20:30,4135001,HmiyD2TTLFNqkNe,25.35,23.22,0.00
5/30/20 20:45,4135001,HmiyD2TTLFNqkNe,24.48,23.48,0.00
5/30/20 21:00,4135001,HmiyD2TTLFNqkNe,24.16,22.47,0.00
5/30/20 21:15,4135001,HmiyD2TTLFNqkNe,23.78,21.48,0.00
5/30/20 21:30,4135001,HmiyD2TTLFNqkNe,23.54,21.24,0.00
5/30/20 21:45,4135001,HmiyD2TTLFNqkNe,23.33,21.17,0.00
5/30/20 22:00,4135001,HmiyD2TTLFNqkNe,23.27,21.26,0.00
5/30/20 22:15,4135001,HmiyD2TTLFNqkNe,23.25,21.25,0.00
5/30/20 22:30,4135001,HmiyD2TTLFNqkNe,23.23,21.09,0.00
5/30/20 22:45,4135001,HmiyD2TTLFNqkNe,23.37,21.33,0.00
5/30/20 23:00,4135001,HmiyD2TTLFNqkNe,23.30,21.23,0.00
5/30/20 23:15,4135001,HmiyD2TTLFNqkNe,23.27,21.47,0.00
5/30/20 23:30,4135001,HmiyD2TTLFNqkNe,23.31,21.47,0.00
5/30/20 23:45,4135001,HmiyD2TTLFNqkNe,23.17,21.07,0.00
5/31/20 0:00,4135001,HmiyD2TTLFNqkNe,23.11,21.02,0.00
5/31/20 0:15,4135001,HmiyD2TTLFNqkNe,23.28,21.42,0.00
5/31/20 0:30,4135001,HmiyD2TTLFNqkNe,23.66,22.23,0.00
5/31/20 0:45,4135001,HmiyD2TTLFNqkNe,23.67,22.42,0.00
5/31/20 1:00,4135001,HmiyD2TTLFNqkNe,23.73,22.62,0.00
5/31/20 1:15,4135001,HmiyD2TTLFNqkNe,23.74,22.34,0.00
5/31/20 1:30,4135001,HmiyD2TTLFNqkNe,23.57,22.01,0.00
5/31/20 1:45,4135001,HmiyD2TTLFNqkNe,23.53,21.84,0.00
5/31/20 2:00,4135001,HmiyD2TTLFNqkNe,23.44,21.83,0.00
5/31/20 2:15,4135001,HmiyD2TTLFNqkNe,23.38,21.67,0.00
5/31/20 2:30,4135001,HmiyD2TTLFNqkNe,23.18,21.13,0.00
5/31/20 2:45,4135001,HmiyD2TTLFNqkNe,23.02,21.16,0.00
5/31/20 3:00,4135001,HmiyD2TTLFNqkNe,22.88,20.99,0.00
5/31/20 3:15,4135001,HmiyD2TTLFNqkNe,22.89,21.13,0.00
5/31/20 3:30,4135001,HmiyD2TTLFNqkNe,22.85,21.19,0.00
5/31/20 3:45,4135001,HmiyD2TTLFNqkNe,22.62,20.75,0.00
5/31/20 4:00,4135001,HmiyD2TTLFNqkNe,22.54,20.77,0.00
5/31/20 4:15,4135001,HmiyD2TTLFNqkNe,22.43,20.81,0.00
5/31/20 4:30,4135001,HmiyD2TTLFNqkNe,22.25,20.68,0.00
5/31/20 4:45,4135001,HmiyD2TTLFNqkNe,22.25,20.76,0.00
5/31/20 5:00,4135001,HmiyD2TTLFNqkNe,22.05,20.42,0.00
5/31/20 5:15,4135001,HmiyD2TTLFNqkNe,22.06,20.42,0.00
5/31/20 5:30,4135001,HmiyD2TTLFNqkNe,22.02,20.65,0.00
5/31/20 5:45,4135001,HmiyD2TTLFNqkNe,22.00,20.78,0.00
5/31/20 6:00,4135001,HmiyD2TTLFNqkNe,21.98,20.88,0.01
5/31/20 6:15,4135001,HmiyD2TTLFNqkNe,22.04,21.23,0.03
5/31/20 6:30,4135001,HmiyD2TTLFNqkNe,22.35,22.10,0.06
5/31/20 6:45,4135001,HmiyD2TTLFNqkNe,22.65,22.81,0.07
5/31/20 7:00,4135001,HmiyD2TTLFNqkNe,22.77,23.13,0.08
5/31/20 7:15,4135001,HmiyD2TTLFNqkNe,22.78,23.73,0.09
5/31/20 7:30,4135001,HmiyD2TTLFNqkNe,22.90,24.94,0.13
5/31/20 7:45,4135001,HmiyD2TTLFNqkNe,23.24,26.08,0.15
5/31/20 8:00,4135001,HmiyD2TTLFNqkNe,23.51,26.79,0.18
5/31/20 8:15,4135001,HmiyD2TTLFNqkNe,23.90,29.06,0.24
5/31/20 8:30,4135001,HmiyD2TTLFNqkNe,24.37,32.55,0.31
5/31/20 8:45,4135001,HmiyD2TTLFNqkNe,24.74,36.21,0.51
5/31/20 9:00,4135001,HmiyD2TTLFNqkNe,25.16,42.95,0.51
5/31/20 9:15,4135001,HmiyD2TTLFNqkNe,25.63,41.68,0.35
5/31/20 9:30,4135001,HmiyD2TTLFNqkNe,26.22,42.41,0.64
5/31/20 9:45,4135001,HmiyD2TTLFNqkNe,26.57,42.27,0.43
5/31/20 10:00,4135001,HmiyD2TTLFNqkNe,26.78,41.78,0.47
5/31/20 10:15,4135001,HmiyD2TTLFNqkNe,27.00,42.07,0.73
5/31/20 10:30,4135001,HmiyD2TTLFNqkNe,27.97,52.70,1.02
5/31/20 10:45,4135001,HmiyD2TTLFNqkNe,28.06,52.41,0.72
5/31/20 11:00,4135001,HmiyD2TTLFNqkNe,28.02,47.20,0.52
5/31/20 11:15,4135001,HmiyD2TTLFNqkNe,28.25,47.37,0.64
5/31/20 11:30,4135001,HmiyD2TTLFNqkNe,28.62,48.29,0.77
5/31/20 11:45,4135001,HmiyD2TTLFNqkNe,29.27,51.37,0.52
5/31/20 12:00,4135001,HmiyD2TTLFNqkNe,29.26,49.66,0.64
5/31/20 12:15,4135001,HmiyD2TTLFNqkNe,29.22,51.26,0.66
5/31/20 12:30,4135001,HmiyD2TTLFNqkNe,29.48,48.67,0.48
5/31/20 12:45,4135001,HmiyD2TTLFNqkNe,30.28,56.96,1.03
5/31/20 13:00,4135001,HmiyD2TTLFNqkNe,30.40,58.30,0.68
5/31/20 13:15,4135001,HmiyD2TTLFNqkNe,30.63,54.56,0.53
5/31/20 13:30,4135001,HmiyD2TTLFNqkNe,30.10,48.07,0.41
5/31/20 13:45,4135001,HmiyD2TTLFNqkNe,29.92,41.77,0.44
5/31/20 14:00,4135001,HmiyD2TTLFNqkNe,30.85,55.29,0.88
5/31/20 14:15,4135001,HmiyD2TTLFNqkNe,31.20,54.79,0.59
5/31/20 14:30,4135001,HmiyD2TTLFNqkNe,30.05,40.59,0.16
5/31/20 14:45,4135001,HmiyD2TTLFNqkNe,29.18,35.28,0.18
5/31/20 15:00,4135001,HmiyD2TTLFNqkNe,27.56,31.20,0.14
5/31/20 15:15,4135001,HmiyD2TTLFNqkNe,27.41,30.09,0.13
5/31/20 15:30,4135001,HmiyD2TTLFNqkNe,27.53,32.34,0.22
5/31/20 15:45,4135001,HmiyD2TTLFNqkNe,27.73,33.55,0.21
5/31/20 16:00,4135001,HmiyD2TTLFNqkNe,27.56,33.74,0.20
5/31/20 16:15,4135001,HmiyD2TTLFNqkNe,27.71,32.58,0.14
5/31/20 16:30,4135001,HmiyD2TTLFNqkNe,27.89,31.48,0.12
5/31/20 16:45,4135001,HmiyD2TTLFNqkNe,27.97,31.02,0.12
5/31/20 17:00,4135001,HmiyD2TTLFNqkNe,28.14,31.05,0.13
5/31/20 17:15,4135001,HmiyD2TTLFNqkNe,28.15,30.95,0.12
5/31/20 17:30,4135001,HmiyD2TTLFNqkNe,27.99,30.29,0.10
5/31/20 17:45,4135001,HmiyD2TTLFNqkNe,27.82,29.28,0.07
5/31/20 18:00,4135001,HmiyD2TTLFNqkNe,27.55,28.14,0.05
5/31/20 18:15,4135001,HmiyD2TTLFNqkNe,27.19,26.82,0.02
5/31/20 18:30,4135001,HmiyD2TTLFNqkNe,26.82,25.49,0.00
5/31/20 18:45,4135001,HmiyD2TTLFNqkNe,26.51,25.07,0.00
5/31/20 19:00,4135001,HmiyD2TTLFNqkNe,26.17,24.48,0.00
5/31/20 19:15,4135001,HmiyD2TTLFNqkNe,25.76,23.74,0.00
5/31/20 19:30,4135001,HmiyD2TTLFNqkNe,25.51,23.42,0.00
5/31/20 19:45,4135001,HmiyD2TTLFNqkNe,25.29,23.00,0.00
5/31/20 20:00,4135001,HmiyD2TTLFNqkNe,25.10,22.62,0.00
5/31/20 20:15,4135001,HmiyD2TTLFNqkNe,24.93,22.31,0.00
5/31/20 20:30,4135001,HmiyD2TTLFNqkNe,24.73,22.06,0.00
5/31/20 20:45,4135001,HmiyD2TTLFNqkNe,24.59,22.10,0.00
5/31/20 21:00,4135001,HmiyD2TTLFNqkNe,24.46,22.18,0.00
5/31/20 21:15,4135001,HmiyD2TTLFNqkNe,24.31,22.18,0.00
5/31/20 21:30,4135001,HmiyD2TTLFNqkNe,24.13,22.03,0.00
5/31/20 21:45,4135001,HmiyD2TTLFNqkNe,24.02,21.83,0.00
5/31/20 22:00,4135001,HmiyD2TTLFNqkNe,23.91,21.85,0.00
5/31/20 22:15,4135001,HmiyD2TTLFNqkNe,23.80,21.68,0.00
5/31/20 22:30,4135001,HmiyD2TTLFNqkNe,23.67,21.38,0.00
5/31/20 22:45,4135001,HmiyD2TTLFNqkNe,23.67,21.69,0.00
5/31/20 23:00,4135001,HmiyD2TTLFNqkNe,23.80,22.07,0.00
5/31/20 23:15,4135001,HmiyD2TTLFNqkNe,23.73,21.66,0.00
5/31/20 23:30,4135001,HmiyD2TTLFNqkNe,23.50,21.05,0.00
5/31/20 23:45,4135001,HmiyD2TTLFNqkNe,23.24,20.77,0.00
6/1/20 0:00,4135001,HmiyD2TTLFNqkNe,23.13,20.46,0.00
6/1/20 0:15,4135001,HmiyD2TTLFNqkNe,23.03,20.34,0.00
6/1/20 0:30,4135001,HmiyD2TTLFNqkNe,22.97,20.27,0.00
6/1/20 0:45,4135001,HmiyD2TTLFNqkNe,22.81,20.20,0.00
6/1/20 1:00,4135001,HmiyD2TTLFNqkNe,22.61,20.09,0.00
6/1/20 1:15,4135001,HmiyD2TTLFNqkNe,22.50,20.26,0.00
6/1/20 1:30,4135001,HmiyD2TTLFNqkNe,22.35,20.20,0.00
6/1/20 1:45,4135001,HmiyD2TTLFNqkNe,22.15,20.05,0.00
6/1/20 2:00,4135001,HmiyD2TTLFNqkNe,21.99,19.94,0.00
6/1/20 2:15,4135001,HmiyD2TTLFNqkNe,21.97,20.07,0.00
6/1/20 2:30,4135001,HmiyD2TTLFNqkNe,21.97,20.04,0.00
6/1/20 2:45,4135001,HmiyD2TTLFNqkNe,21.94,20.02,0.00
6/1/20 3:00,4135001,HmiyD2TTLFNqkNe,21.77,19.61,0.00
6/1/20 3:15,4135001,HmiyD2TTLFNqkNe,21.64,19.65,0.00
6/1/20 3:30,4135001,HmiyD2TTLFNqkNe,21.57,19.55,0.00
6/1/20 3:45,4135001,HmiyD2TTLFNqkNe,21.47,19.55,0.00
6/1/20 4:00,4135001,HmiyD2TTLFNqkNe,21.50,19.93,0.00
6/1/20 4:15,4135001,HmiyD2TTLFNqkNe,21.51,19.82,0.00
6/1/20 4:30,4135001,HmiyD2TTLFNqkNe,21.49,19.84,0.00
6/1/20 4:45,4135001,HmiyD2TTLFNqkNe,21.30,19.44,0.00
6/1/20 5:00,4135001,HmiyD2TTLFNqkNe,21.23,19.28,0.00
6/1/20 5:15,4135001,HmiyD2TTLFNqkNe,21.35,19.54,0.00
6/1/20 5:30,4135001,HmiyD2TTLFNqkNe,21.31,19.63,0.00
6/1/20 5:45,4135001,HmiyD2TTLFNqkNe,21.17,19.48,0.00
6/1/20 6:00,4135001,HmiyD2TTLFNqkNe,21.28,19.97,0.01
6/1/20 6:15,4135001,HmiyD2TTLFNqkNe,21.56,20.76,0.03
6/1/20 6:30,4135001,HmiyD2TTLFNqkNe,21.89,21.54,0.07
6/1/20 6:45,4135001,HmiyD2TTLFNqkNe,22.25,22.35,0.11
6/1/20 7:00,4135001,HmiyD2TTLFNqkNe,22.77,23.34,0.16
6/1/20 7:15,4135001,HmiyD2TTLFNqkNe,23.26,24.91,0.24
6/1/20 7:30,4135001,HmiyD2TTLFNqkNe,23.86,28.48,0.33
6/1/20 7:45,4135001,HmiyD2TTLFNqkNe,24.36,32.23,0.38
6/1/20 8:00,4135001,HmiyD2TTLFNqkNe,24.85,35.20,0.47
6/1/20 8:15,4135001,HmiyD2TTLFNqkNe,25.22,37.06,0.45
6/1/20 8:30,4135001,HmiyD2TTLFNqkNe,25.81,40.64,0.42
6/1/20 8:45,4135001,HmiyD2TTLFNqkNe,26.16,40.94,0.51
6/1/20 9:00,4135001,HmiyD2TTLFNqkNe,26.71,45.11,0.54
6/1/20 9:15,4135001,HmiyD2TTLFNqkNe,26.59,42.30,0.42
6/1/20 9:30,4135001,HmiyD2TTLFNqkNe,26.98,43.37,0.43
6/1/20 9:45,4135001,HmiyD2TTLFNqkNe,27.53,43.06,0.54
6/1/20 10:00,4135001,HmiyD2TTLFNqkNe,27.85,49.00,0.58
6/1/20 10:15,4135001,HmiyD2TTLFNqkNe,28.37,49.11,0.72
6/1/20 10:30,4135001,HmiyD2TTLFNqkNe,29.11,54.62,0.92
6/1/20 10:45,4135001,HmiyD2TTLFNqkNe,29.44,56.35,0.93
6/1/20 11:00,4135001,HmiyD2TTLFNqkNe,29.58,58.60,1.02
6/1/20 11:15,4135001,HmiyD2TTLFNqkNe,29.76,55.35,0.49
6/1/20 11:30,4135001,HmiyD2TTLFNqkNe,29.82,54.12,1.09
6/1/20 11:45,4135001,HmiyD2TTLFNqkNe,29.74,52.62,0.37
6/1/20 12:00,4135001,HmiyD2TTLFNqkNe,28.94,42.72,0.36
6/1/20 12:15,4135001,HmiyD2TTLFNqkNe,29.66,49.08,0.62
6/1/20 12:30,4135001,HmiyD2TTLFNqkNe,29.98,49.85,0.58
6/1/20 12:45,4135001,HmiyD2TTLFNqkNe,29.42,43.14,0.28
6/1/20 13:00,4135001,HmiyD2TTLFNqkNe,29.00,39.97,0.46
6/1/20 13:15,4135001,HmiyD2TTLFNqkNe,29.63,50.97,0.73
6/1/20 13:30,4135001,HmiyD2TTLFNqkNe,27.80,36.62,0.67
6/1/20 13:45,4135001,HmiyD2TTLFNqkNe,28.48,42.37,0.48
6/1/20 14:00,4135001,HmiyD2TTLFNqkNe,28.71,40.06,0.19
6/1/20 14:15,4135001,HmiyD2TTLFNqkNe,26.09,26.91,0.22
6/1/20 14:30,4135001,HmiyD2TTLFNqkNe,26.55,32.77,0.33
6/1/20 14:45,4135001,HmiyD2TTLFNqkNe,26.77,32.65,0.20
6/1/20 15:00,4135001,HmiyD2TTLFNqkNe,26.88,31.68,0.18
6/1/20 15:15,4135001,HmiyD2TTLFNqkNe,26.80,30.74,0.13
6/1/20 15:30,4135001,HmiyD2TTLFNqkNe,26.59,29.48,0.11
6/1/20 15:45,4135001,HmiyD2TTLFNqkNe,26.53,28.57,0.09
6/1/20 16:00,4135001,HmiyD2TTLFNqkNe,26.57,28.46,0.11
6/1/20 16:15,4135001,HmiyD2TTLFNqkNe,26.68,29.28,0.13
6/1/20 16:30,4135001,HmiyD2TTLFNqkNe,26.80,29.58,0.11
6/1/20 16:45,4135001,HmiyD2TTLFNqkNe,26.72,29.16,0.11
6/1/20 17:00,4135001,HmiyD2TTLFNqkNe,26.14,28.07,0.09
6/1/20 17:15,4135001,HmiyD2TTLFNqkNe,25.86,27.00,0.06
6/1/20 17:30,4135001,HmiyD2TTLFNqkNe,25.70,26.36,0.05
6/1/20 17:45,4135001,HmiyD2TTLFNqkNe,25.62,26.00,0.05
6/1/20 18:00,4135001,HmiyD2TTLFNqkNe,25.59,25.63,0.04
6/1/20 18:15,4135001,HmiyD2TTLFNqkNe,25.39,24.89,0.02
6/1/20 18:30,4135001,HmiyD2TTLFNqkNe,25.15,23.88,0.00
6/1/20 18:45,4135001,HmiyD2TTLFNqkNe,25.00,23.41,0.00
6/1/20 19:00,4135001,HmiyD2TTLFNqkNe,24.85,23.10,0.00
6/1/20 19:15,4135001,HmiyD2TTLFNqkNe,24.61,22.68,0.00
6/1/20 19:30,4135001,HmiyD2TTLFNqkNe,24.41,22.38,0.00
6/1/20 19:45,4135001,HmiyD2TTLFNqkNe,24.19,22.22,0.00
6/1/20 20:00,4135001,HmiyD2TTLFNqkNe,23.95,21.95,0.00
6/1/20 20:15,4135001,HmiyD2TTLFNqkNe,23.94,21.80,0.00
6/1/20 20:30,4135001,HmiyD2TTLFNqkNe,23.85,21.39,0.00
6/1/20 20:45,4135001,HmiyD2TTLFNqkNe,23.69,21.09,0.00
6/1/20 21:00,4135001,HmiyD2TTLFNqkNe,23.65,21.16,0.00
6/1/20 21:15,4135001,HmiyD2TTLFNqkNe,23.47,21.00,0.00
6/1/20 21:30,4135001,HmiyD2TTLFNqkNe,23.39,21.06,0.00
6/1/20 21:45,4135001,HmiyD2TTLFNqkNe,23.35,20.93,0.00
6/1/20 22:00,4135001,HmiyD2TTLFNqkNe,23.20,20.58,0.00
6/1/20 22:15,4135001,HmiyD2TTLFNqkNe,23.06,20.39,0.00
6/1/20 22:30,4135001,HmiyD2TTLFNqkNe,22.93,20.32,0.00
6/1/20 22:45,4135001,HmiyD2TTLFNqkNe,22.70,20.20,0.00
6/1/20 23:00,4135001,HmiyD2TTLFNqkNe,22.48,20.20,0.00
6/1/20 23:15,4135001,HmiyD2TTLFNqkNe,22.33,20.16,0.00
6/1/20 23:30,4135001,HmiyD2TTLFNqkNe,22.12,20.05,0.00
6/1/20 23:45,4135001,HmiyD2TTLFNqkNe,22.12,20.02,0.00
6/2/20 0:00,4135001,HmiyD2TTLFNqkNe,22.55,20.31,0.00
6/2/20 0:15,4135001,HmiyD2TTLFNqkNe,22.67,20.38,0.00
6/2/20 0:30,4135001,HmiyD2TTLFNqkNe,22.56,20.11,0.00
6/2/20 0:45,4135001,HmiyD2TTLFNqkNe,22.33,20.00,0.00
6/2/20 1:00,4135001,HmiyD2TTLFNqkNe,22.12,20.14,0.00
6/2/20 1:15,4135001,HmiyD2TTLFNqkNe,21.95,20.08,0.00
6/2/20 1:30,4135001,HmiyD2TTLFNqkNe,21.82,19.99,0.00
